resale_price,floor_area_sqm,price_per_sqm,storey_range,,region,storey,no_4_s,no_8_s,unit,no_4_u,no_8_,total_4,total_8
848000,96,8833.333333,16 TO 18,53,RCR,17,0,0,53,0,0,0,0
715000,96,7447.916667,16 TO 18,58,RCR,17,0,0,58,0,1,0,1
465000,90,5166.666667,13 TO 15,268,OCR,14,1,0,268,0,1,1,1
392000,110,3563.636364,13 TO 15,411,OCR,14,1,0,411,1,0,2,0
820000,95,8631.578947,31 TO 33,273,RCR,32,0,0,273,0,0,0,0
435000,104,4182.692308,07 TO 09,419,OCR,8,0,1,419,1,0,1,1
383000,110,3481.818182,04 TO 06,507,OCR,5,0,0,507,0,0,0,0
490000,125,3920,01 TO 03,233,OCR,2,0,0,233,0,0,0,0
425000,94,4521.276596,07 TO 09,623,OCR,8,0,1,623,0,0,0,1
331000,65,5092.307692,10 TO 12,57,RCR,11,0,0,57,0,0,0,0
270000,68,3970.588235,07 TO 09,95,RCR,8,0,1,95,0,0,0,1
430000,92,4673.913043,19 TO 21,430,OCR,20,0,0,430,1,0,1,0
400000,100,4000,04 TO 06,574,OCR,5,0,0,574,1,0,1,0
415000,92,4510.869565,22 TO 24,395,OCR,23,0,0,395,0,0,0,0
505000,93,5430.107527,16 TO 18,301,OCR,17,0,0,301,0,0,0,0
920000,107,8598.130841,16 TO 18,1,CCR,17,0,0,1,0,0,0,0
343000,100,3430,13 TO 15,628,OCR,14,1,0,628,0,1,1,1
485000,127,3818.897638,01 TO 03,709,OCR,2,0,0,709,0,0,0,0
528000,92,5739.130435,16 TO 18,266,OCR,17,0,0,266,0,0,0,0
480000,92,5217.391304,34 TO 36,21,OCR,35,0,0,21,0,0,0,0
358000,111,3225.225225,04 TO 06,275,OCR,5,0,0,275,0,0,0,0
385000,87,4425.287356,10 TO 12,49,RCR,11,0,0,49,1,0,1,0
395000,84,4702.380952,10 TO 12,855,OCR,11,0,0,855,0,1,0,1
268000,60,4466.666667,01 TO 03,644,OCR,2,0,0,644,2,0,2,0
440000,67,6567.164179,04 TO 06,475,OCR,5,0,0,475,1,0,1,0
388000,104,3730.769231,07 TO 09,635,OCR,8,0,1,635,0,0,0,1
805000,120,6708.333333,07 TO 09,28,OCR,8,0,1,28,0,1,0,2
538000,142,3788.732394,10 TO 12,101,OCR,11,0,0,101,0,0,0,0
410000,122,3360.655738,04 TO 06,253,OCR,5,0,0,253,0,0,0,0
222000,65,3415.384615,10 TO 12,2,OCR,11,0,0,2,0,0,0,0
360000,65,5538.461538,04 TO 06,9,RCR,5,0,0,9,0,0,0,0
282000,67,4208.955224,07 TO 09,239,OCR,8,0,1,239,0,0,0,1
780000,87,8965.517241,22 TO 24,27,RCR,23,0,0,27,0,0,0,0
318000,104,3057.692308,01 TO 03,431,OCR,2,0,0,431,1,0,1,0
548000,120,4566.666667,01 TO 03,254,OCR,2,0,0,254,1,0,1,0
370000,100,3700,04 TO 06,551,OCR,5,0,0,551,0,0,0,0
448000,107,4186.915888,10 TO 12,101,OCR,11,0,0,101,0,0,0,0
550000,117,4700.854701,22 TO 24,39,RCR,23,0,0,39,0,0,0,0
310000,84,3690.47619,10 TO 12,167,OCR,11,0,0,167,0,0,0,0
374000,103,3631.067961,04 TO 06,548,OCR,5,0,0,548,1,1,1,1
443000,92,4815.217391,10 TO 12,183,OCR,11,0,0,183,0,1,0,1
303000,90,3366.666667,01 TO 03,405,OCR,2,0,0,405,1,0,1,0
468888,94,4988.170213,13 TO 15,602,OCR,14,1,0,602,0,0,1,0
309000,68,4544.117647,07 TO 09,635,OCR,8,0,1,635,0,0,0,1
345000,110,3136.363636,01 TO 03,410,OCR,2,0,0,410,1,0,1,0
340000,90,3777.777778,07 TO 09,623,OCR,8,0,1,623,0,0,0,1
287000,56,5125,07 TO 09,95,OCR,8,0,1,95,0,0,0,1
568000,113,5026.548673,13 TO 15,213,OCR,14,1,0,213,0,0,1,0
723000,80,9037.5,16 TO 18,311,OCR,17,0,0,311,0,0,0,0
317000,100,3170,04 TO 06,899,OCR,5,0,0,899,0,1,0,1
355000,92,3858.695652,04 TO 06,443,OCR,5,0,0,443,2,0,2,0
365000,104,3509.615385,01 TO 03,639,OCR,2,0,0,639,0,0,0,0
447000,103,4339.805825,01 TO 03,164,OCR,2,0,0,164,1,0,1,0
349000,96,3635.416667,07 TO 09,259,OCR,8,0,1,259,0,0,0,1
262000,67,3910.447761,01 TO 03,112,OCR,2,0,0,112,0,0,0,0
356000,91,3912.087912,04 TO 06,81,OCR,5,0,0,81,0,1,0,1
382000,75,5093.333333,16 TO 18,11,RCR,17,0,0,11,0,0,0,0
260000,68,3823.529412,01 TO 03,607,OCR,2,0,0,607,0,0,0,0
318000,92,3456.521739,04 TO 06,425,OCR,5,0,0,425,1,0,1,0
378888,110,3444.436364,04 TO 06,414,OCR,5,0,0,414,2,0,2,0
440000,93,4731.182796,04 TO 06,338,OCR,5,0,0,338,0,1,0,1
535000,128,4179.6875,16 TO 18,770,OCR,17,0,0,770,0,0,0,0
315000,84,3750,10 TO 12,771,OCR,11,0,0,771,0,0,0,0
356000,104,3423.076923,07 TO 09,218,OCR,8,0,1,218,0,1,0,2
328000,103,3184.466019,07 TO 09,920,OCR,8,0,1,920,0,0,0,1
275000,67,4104.477612,07 TO 09,248,OCR,8,0,1,248,1,1,1,2
913000,110,8300,22 TO 24,3,RCR,23,0,0,3,0,0,0,0
647000,147,4401.360544,04 TO 06,716,OCR,5,0,0,716,0,0,0,0
835000,152,5493.421053,01 TO 03,110,OCR,2,0,0,110,0,0,0,0
330000,66,5000,07 TO 09,174,OCR,8,0,1,174,1,0,1,1
550000,146,3767.123288,04 TO 06,524,OCR,5,0,0,524,1,0,1,0
600000,117,5128.205128,01 TO 03,44,RCR,2,0,0,44,2,0,2,0
372000,101,3683.168317,01 TO 03,553,OCR,2,0,0,553,0,0,0,0
268000,73,3671.232877,01 TO 03,321,OCR,2,0,0,321,0,0,0,0
522000,124,4209.677419,04 TO 06,729,OCR,5,0,0,729,0,0,0,0
405000,110,3681.818182,07 TO 09,268,OCR,8,0,1,268,0,1,0,2
364000,103,3533.980583,04 TO 06,543,OCR,5,0,0,543,1,0,1,0
452000,124,3645.16129,10 TO 12,534,OCR,11,0,0,534,1,0,1,0
463000,110,4209.090909,16 TO 18,181,OCR,17,0,0,181,0,1,0,1
308000,108,2851.851852,01 TO 03,252,OCR,2,0,0,252,0,0,0,0
365000,93,3924.731183,01 TO 03,108,OCR,2,0,0,108,0,1,0,1
558000,113,4938.053097,04 TO 06,505,OCR,5,0,0,505,0,0,0,0
290000,84,3452.380952,07 TO 09,407,OCR,8,0,1,407,1,0,1,1
468000,90,5200,10 TO 12,267,OCR,11,0,0,267,0,0,0,0
425000,93,4569.892473,10 TO 12,211,OCR,11,0,0,211,0,0,0,0
265000,74,3581.081081,10 TO 12,784,OCR,11,0,0,784,1,1,1,1
670000,146,4589.041096,01 TO 03,160,OCR,2,0,0,160,0,0,0,0
378000,92,4108.695652,01 TO 03,62,OCR,2,0,0,62,0,0,0,0
400000,67,5970.149254,04 TO 06,10,RCR,5,0,0,10,0,0,0,0
370000,91,4065.934066,01 TO 03,706,OCR,2,0,0,706,0,0,0,0
482000,91,5296.703297,10 TO 12,58,RCR,11,0,0,58,0,1,0,1
325000,92,3532.608696,10 TO 12,619,OCR,11,0,0,619,0,0,0,0
540000,100,5400,01 TO 03,60,RCR,2,0,0,60,0,0,0,0
360000,64,5625,04 TO 06,263,OCR,5,0,0,263,0,0,0,0
575000,130,4423.076923,10 TO 12,607,OCR,11,0,0,607,0,0,0,0
350000,100,3500,10 TO 12,409,OCR,11,0,0,409,1,0,1,0
252000,73,3452.054795,01 TO 03,540,OCR,2,0,0,540,1,0,1,0
550000,154,3571.428571,07 TO 09,369,OCR,8,0,1,369,0,0,0,1
320000,67,4776.119403,07 TO 09,111,OCR,8,0,1,111,0,0,0,1
230000,55,4181.818182,01 TO 03,49,OCR,2,0,0,49,1,0,1,0
245000,64,3828.125,04 TO 06,637,OCR,5,0,0,637,0,0,0,0
518000,88,5886.363636,04 TO 06,128,RCR,5,0,0,128,0,1,0,1
548000,150,3653.333333,10 TO 12,107,OCR,11,0,0,107,0,0,0,0
745000,146,5102.739726,13 TO 15,640,OCR,14,1,0,640,1,0,2,0
237000,65,3646.153846,16 TO 18,210,OCR,17,0,0,210,0,0,0,0
350000,85,4117.647059,16 TO 18,618,OCR,17,0,0,618,0,1,0,1
375000,74,5067.567568,10 TO 12,240,OCR,11,0,0,240,1,0,1,0
350000,104,3365.384615,04 TO 06,411,OCR,5,0,0,411,1,0,1,0
567500,100,5675,01 TO 03,302,RCR,2,0,0,302,0,0,0,0
600000,152,3947.368421,10 TO 12,330,OCR,11,0,0,330,0,0,0,0
172000,31,5548.387097,10 TO 12,7,RCR,11,0,0,7,0,0,0,0
298000,73,4082.191781,07 TO 09,21,OCR,8,0,1,21,0,0,0,1
480000,92,5217.391304,13 TO 15,636,OCR,14,1,0,636,0,0,1,0
630000,114,5526.315789,16 TO 18,26,RCR,17,0,0,26,0,0,0,0
350000,110,3181.818182,07 TO 09,295,OCR,8,0,1,295,0,0,0,1
505000,130,3884.615385,10 TO 12,502,OCR,11,0,0,502,0,0,0,0
356000,85,4188.235294,13 TO 15,303,OCR,14,1,0,303,0,0,1,0
435000,121,3595.041322,01 TO 03,212,OCR,2,0,0,212,0,0,0,0
390000,101,3861.386139,04 TO 06,171,OCR,5,0,0,171,0,0,0,0
295000,59,5000,01 TO 03,32,RCR,2,0,0,32,0,0,0,0
380000,110,3454.545455,01 TO 03,663,OCR,2,0,0,663,0,0,0,0
395000,93,4247.311828,01 TO 03,12,OCR,2,0,0,12,0,0,0,0
618000,113,5469.026549,10 TO 12,246,RCR,11,0,0,246,1,0,1,0
439000,91,4824.175824,16 TO 18,660,OCR,17,0,0,660,0,0,0,0
415000,82,5060.97561,01 TO 03,24,RCR,2,0,0,24,1,0,1,0
478000,99,4828.282828,04 TO 06,837,OCR,5,0,0,837,0,1,0,1
650000,104,6250,10 TO 12,14,CCR,11,0,0,14,1,0,1,0
428000,92,4652.173913,10 TO 12,453,OCR,11,0,0,453,1,0,1,0
622000,142,4380.28169,04 TO 06,456,OCR,5,0,0,456,1,0,1,0
205000,47,4361.702128,13 TO 15,987,OCR,14,1,0,987,0,1,1,1
450000,83,5421.686747,10 TO 12,110,OCR,11,0,0,110,0,0,0,0
528000,126,4190.47619,13 TO 15,312,OCR,14,1,0,312,0,0,1,0
412000,122,3377.04918,04 TO 06,643,OCR,5,0,0,643,1,0,1,0
338000,72,4694.444444,25 TO 27,20,OCR,26,0,0,20,0,0,0,0
580000,93,6236.55914,13 TO 15,522,OCR,14,1,0,522,0,0,1,0
759000,88,8625,16 TO 18,28,RCR,17,0,0,28,0,1,0,1
775000,150,5166.666667,04 TO 06,148,OCR,5,0,0,148,1,1,1,1
288000,67,4298.507463,01 TO 03,110,OCR,2,0,0,110,0,0,0,0
465000,92,5054.347826,16 TO 18,615,OCR,17,0,0,615,0,0,0,0
380000,93,4086.021505,04 TO 06,590,OCR,5,0,0,590,0,0,0,0
490000,93,5268.817204,07 TO 09,271,OCR,8,0,1,271,0,0,0,1
365000,92,3967.391304,01 TO 03,95,OCR,2,0,0,95,0,0,0,0
365000,93,3924.731183,04 TO 06,442,OCR,5,0,0,442,2,0,2,0
440000,121,3636.363636,04 TO 06,260,OCR,5,0,0,260,0,0,0,0
705000,90,7833.333333,16 TO 18,63,RCR,17,0,0,63,0,0,0,0
635000,135,4703.703704,10 TO 12,450,OCR,11,0,0,450,1,0,1,0
276888,68,4071.882353,10 TO 12,138,OCR,11,0,0,138,0,1,0,1
302000,64,4718.75,04 TO 06,316,OCR,5,0,0,316,0,0,0,0
365000,108,3379.62963,07 TO 09,128,OCR,8,0,1,128,0,1,0,2
240000,67,3582.089552,10 TO 12,711,OCR,11,0,0,711,0,0,0,0
540000,84,6428.571429,07 TO 09,332,OCR,8,0,1,332,0,0,0,1
398000,110,3618.181818,13 TO 15,268,OCR,14,1,0,268,0,1,1,1
710000,85,8352.941176,16 TO 18,26,RCR,17,0,0,26,0,0,0,0
400000,100,4000,10 TO 12,548,OCR,11,0,0,548,1,1,1,1
370000,91,4065.934066,01 TO 03,336,OCR,2,0,0,336,0,0,0,0
295000,84,3511.904762,04 TO 06,336,OCR,5,0,0,336,0,0,0,0
530000,115,4608.695652,10 TO 12,394,OCR,11,0,0,394,1,0,1,0
348000,91,3824.175824,10 TO 12,507,OCR,11,0,0,507,0,0,0,0
650000,111,5855.855856,07 TO 09,289,OCR,8,0,1,289,0,1,0,2
405000,92,4402.173913,07 TO 09,183,OCR,8,0,1,183,0,1,0,2
638000,146,4369.863014,13 TO 15,645,OCR,14,1,0,645,1,0,2,0
458000,114,4017.54386,16 TO 18,298,OCR,17,0,0,298,0,1,0,1
380000,104,3653.846154,07 TO 09,210,OCR,8,0,1,210,0,0,0,1
470000,115,4086.956522,10 TO 12,228,OCR,11,0,0,228,0,1,0,1
740000,148,5000,07 TO 09,257,RCR,8,0,1,257,0,0,0,1
440000,106,4150.943396,10 TO 12,405,OCR,11,0,0,405,1,0,1,0
365000,90,4055.555556,10 TO 12,304,OCR,11,0,0,304,1,0,1,0
505888,122,4146.622951,10 TO 12,472,OCR,11,0,0,472,1,0,1,0
630888,100,6308.88,04 TO 06,424,OCR,5,0,0,424,2,0,2,0
512888,140,3663.485714,04 TO 06,340,OCR,5,0,0,340,1,0,1,0
339800,65,5227.692308,04 TO 06,1,RCR,5,0,0,1,0,0,0,0
330000,103,3203.883495,04 TO 06,448,OCR,5,0,0,448,2,1,2,1
475000,93,5107.526882,10 TO 12,212,OCR,11,0,0,212,0,0,0,0
328888,80,4111.1,04 TO 06,126,OCR,5,0,0,126,0,0,0,0
368000,90,4088.888889,16 TO 18,109,OCR,17,0,0,109,0,0,0,0
360000,93,3870.967742,01 TO 03,458,OCR,2,0,0,458,1,1,1,1
766000,92,8326.086957,19 TO 21,22,RCR,20,0,0,22,0,0,0,0
351000,100,3510,07 TO 09,335,OCR,8,0,1,335,0,0,0,1
365000,93,3924.731183,10 TO 12,458,OCR,11,0,0,458,1,1,1,1
315000,104,3028.846154,01 TO 03,118,OCR,2,0,0,118,0,1,0,1
568000,103,5514.563107,16 TO 18,239,OCR,17,0,0,239,0,0,0,0
360000,93,3870.967742,01 TO 03,457,OCR,2,0,0,457,1,0,1,0
365000,108,3379.62963,10 TO 12,314,OCR,11,0,0,314,1,0,1,0
660000,121,5454.545455,10 TO 12,372,OCR,11,0,0,372,0,0,0,0
270000,74,3648.648649,04 TO 06,409,OCR,5,0,0,409,1,0,1,0
766000,132,5803.030303,10 TO 12,11,RCR,11,0,0,11,0,0,0,0
480000,93,5161.290323,07 TO 09,212,OCR,8,0,1,212,0,0,0,1
512000,84,6095.238095,01 TO 03,334,OCR,2,0,0,334,1,0,1,0
522500,110,4750,07 TO 09,260,OCR,8,0,1,260,0,0,0,1
370000,127,2913.385827,10 TO 12,511,OCR,11,0,0,511,0,0,0,0
470000,134,3507.462687,07 TO 09,227,OCR,8,0,1,227,0,0,0,1
400000,93,4301.075269,10 TO 12,446,OCR,11,0,0,446,2,0,2,0
355000,65,5461.538462,04 TO 06,4,RCR,5,0,0,4,1,0,1,0
508000,92,5521.73913,13 TO 15,332,OCR,14,1,0,332,0,0,1,0
800000,140,5714.285714,01 TO 03,232,OCR,2,0,0,232,0,0,0,0
330000,76,4342.105263,01 TO 03,20,RCR,2,0,0,20,0,0,0,0
315000,90,3500,10 TO 12,688,OCR,11,0,0,688,0,2,0,2
395000,101,3910.891089,04 TO 06,915,OCR,5,0,0,915,0,0,0,0
270000,59,4576.271186,13 TO 15,501,OCR,14,1,0,501,0,0,1,0
443999,90,4933.322222,01 TO 03,277,OCR,2,0,0,277,0,0,0,0
358000,93,3849.462366,01 TO 03,12,OCR,2,0,0,12,0,0,0,0
388000,90,4311.111111,13 TO 15,156,OCR,14,1,0,156,0,0,1,0
430000,91,4725.274725,10 TO 12,664,OCR,11,0,0,664,1,0,1,0
400000,68,5882.352941,04 TO 06,10,OCR,5,0,0,10,0,0,0,0
610000,114,5350.877193,10 TO 12,274,OCR,11,0,0,274,1,0,1,0
295000,67,4402.985075,07 TO 09,215,OCR,8,0,1,215,0,0,0,1
530000,100,5300,10 TO 12,11,OCR,11,0,0,11,0,0,0,0
565000,68,8308.823529,16 TO 18,80,RCR,17,0,0,80,0,1,0,1
570000,133,4285.714286,01 TO 03,142,OCR,2,0,0,142,1,0,1,0
325000,75,4333.333333,07 TO 09,271,OCR,8,0,1,271,0,0,0,1
460000,110,4181.818182,01 TO 03,268,OCR,2,0,0,268,0,1,0,1
365000,90,4055.555556,01 TO 03,201,OCR,2,0,0,201,0,0,0,0
245000,68,3602.941176,04 TO 06,538,OCR,5,0,0,538,0,1,0,1
400000,123,3252.03252,01 TO 03,759,OCR,2,0,0,759,0,0,0,0
282000,73,3863.013699,10 TO 12,249,OCR,11,0,0,249,1,0,1,0
245000,67,3656.716418,04 TO 06,604,OCR,5,0,0,604,1,0,1,0
360000,110,3272.727273,13 TO 15,685,OCR,14,1,0,685,0,1,1,1
320000,84,3809.52381,04 TO 06,770,OCR,5,0,0,770,0,0,0,0
360000,102,3529.411765,10 TO 12,459,OCR,11,0,0,459,1,0,1,0
380000,132,2878.787879,04 TO 06,309,OCR,5,0,0,309,0,0,0,0
475000,110,4318.181818,07 TO 09,314,OCR,8,0,1,314,1,0,1,1
373000,92,4054.347826,01 TO 03,614,OCR,2,0,0,614,1,0,1,0
255000,64,3984.375,01 TO 03,278,OCR,2,0,0,278,0,1,0,1
240000,46,5217.391304,25 TO 27,636,OCR,26,0,0,636,0,0,0,0
398000,96,4145.833333,10 TO 12,450,OCR,11,0,0,450,1,0,1,0
520000,90,5777.777778,10 TO 12,273,OCR,11,0,0,273,0,0,0,0
890000,136,6544.117647,04 TO 06,145,RCR,5,0,0,145,1,0,1,0
290000,65,4461.538462,04 TO 06,169,OCR,5,0,0,169,0,0,0,0
230000,68,3382.352941,04 TO 06,707,OCR,5,0,0,707,0,0,0,0
392000,115,3408.695652,01 TO 03,244,OCR,2,0,0,244,2,0,2,0
460000,122,3770.491803,10 TO 12,540,OCR,11,0,0,540,1,0,1,0
400000,103,3883.495146,01 TO 03,122,OCR,2,0,0,122,0,0,0,0
247000,67,3686.567164,07 TO 09,124,OCR,8,0,1,124,1,0,1,1
255000,68,3750,01 TO 03,219,OCR,2,0,0,219,0,0,0,0
605000,90,6722.222222,01 TO 03,50,RCR,2,0,0,50,0,0,0,0
279000,59,4728.813559,07 TO 09,24,OCR,8,0,1,24,1,0,1,1
405000,92,4402.173913,07 TO 09,451,OCR,8,0,1,451,1,0,1,1
348000,91,3824.175824,10 TO 12,138,OCR,11,0,0,138,0,1,0,1
310000,67,4626.865672,07 TO 09,296,OCR,8,0,1,296,0,0,0,1
572000,106,5396.226415,07 TO 09,7,OCR,8,0,1,7,0,0,0,1
290000,68,4264.705882,04 TO 06,529,OCR,5,0,0,529,0,0,0,0
438000,92,4760.869565,07 TO 09,604,OCR,8,0,1,604,1,0,1,1
390000,109,3577.981651,01 TO 03,121,OCR,2,0,0,121,0,0,0,0
415000,117,3547.008547,10 TO 12,484,OCR,11,0,0,484,2,1,2,1
259000,65,3984.615385,04 TO 06,76,RCR,5,0,0,76,0,0,0,0
360000,110,3272.727273,04 TO 06,483,OCR,5,0,0,483,1,1,1,1
498000,112,4446.428571,13 TO 15,546,OCR,14,1,0,546,1,0,2,0
288000,73,3945.205479,04 TO 06,130,OCR,5,0,0,130,0,0,0,0
320000,101,3168.316832,04 TO 06,625,OCR,5,0,0,625,0,0,0,0
315000,102,3088.235294,10 TO 12,749,OCR,11,0,0,749,1,0,1,0
650000,119,5462.184874,19 TO 21,605,OCR,20,0,0,605,0,0,0,0
400000,76,5263.157895,01 TO 03,130,RCR,2,0,0,130,0,0,0,0
260000,67,3880.597015,04 TO 06,205,OCR,5,0,0,205,0,0,0,0
520000,150,3466.666667,04 TO 06,251,OCR,5,0,0,251,0,0,0,0
408000,93,4387.096774,16 TO 18,441,OCR,17,0,0,441,2,0,2,0
327000,67,4880.597015,16 TO 18,548,OCR,17,0,0,548,1,1,1,1
313000,84,3726.190476,04 TO 06,768,OCR,5,0,0,768,0,1,0,1
556000,96,5791.666667,13 TO 15,288,OCR,14,1,0,288,0,2,1,2
369000,92,4010.869565,07 TO 09,303,OCR,8,0,1,303,0,0,0,1
325000,73,4452.054795,01 TO 03,55,RCR,2,0,0,55,0,0,0,0
309000,90,3433.333333,01 TO 03,471,OCR,2,0,0,471,1,0,1,0
405000,92,4402.173913,01 TO 03,330,OCR,2,0,0,330,0,0,0,0
225000,47,4787.234043,07 TO 09,447,OCR,8,0,1,447,2,0,2,1
336000,104,3230.769231,10 TO 12,269,OCR,11,0,0,269,0,0,0,0
645000,144,4479.166667,13 TO 15,525,OCR,14,1,0,525,0,0,1,0
375000,65,5769.230769,04 TO 06,8,CCR,5,0,0,8,0,1,0,1
650000,129,5038.75969,10 TO 12,73,RCR,11,0,0,73,0,0,0,0
615000,130,4730.769231,04 TO 06,11,RCR,5,0,0,11,0,0,0,0
390000,91,4285.714286,04 TO 06,707,OCR,5,0,0,707,0,0,0,0
230000,68,3382.352941,01 TO 03,50,OCR,2,0,0,50,0,0,0,0
200000,67,2985.074627,01 TO 03,37,OCR,2,0,0,37,0,0,0,0
408000,120,3400,01 TO 03,538,OCR,2,0,0,538,0,1,0,1
433000,76,5697.368421,04 TO 06,5,RCR,5,0,0,5,0,0,0,0
810000,100,8100,01 TO 03,43,RCR,2,0,0,43,1,0,1,0
578000,90,6422.222222,19 TO 21,621,OCR,20,0,0,621,0,0,0,0
258000,68,3794.117647,04 TO 06,316,OCR,5,0,0,316,0,0,0,0
380000,94,4042.553191,13 TO 15,298,OCR,14,1,0,298,0,1,1,1
550000,90,6111.111111,10 TO 12,272,OCR,11,0,0,272,0,0,0,0
542888,121,4486.677686,13 TO 15,936,OCR,14,1,0,936,0,0,1,0
318000,89,3573.033708,04 TO 06,267,OCR,5,0,0,267,0,0,0,0
350000,104,3365.384615,04 TO 06,855,OCR,5,0,0,855,0,1,0,1
720000,173,4161.849711,01 TO 03,223,OCR,2,0,0,223,0,0,0,0
400000,98,4081.632653,01 TO 03,321,OCR,2,0,0,321,0,0,0,0
303000,67,4522.38806,07 TO 09,39,OCR,8,0,1,39,0,0,0,1
313000,74,4229.72973,07 TO 09,667,OCR,8,0,1,667,0,0,0,1
432000,92,4695.652174,10 TO 12,452,OCR,11,0,0,452,1,0,1,0
335000,95,3526.315789,01 TO 03,117,OCR,2,0,0,117,0,0,0,0
276000,60,4600,01 TO 03,167,RCR,2,0,0,167,0,0,0,0
262000,68,3852.941176,01 TO 03,539,OCR,2,0,0,539,0,0,0,0
280000,67,4179.104478,10 TO 12,240,OCR,11,0,0,240,1,0,1,0
405000,121,3347.107438,04 TO 06,763,OCR,5,0,0,763,0,0,0,0
318000,62,5129.032258,01 TO 03,46,RCR,2,0,0,46,1,0,1,0
330000,65,5076.923077,04 TO 06,57,RCR,5,0,0,57,0,0,0,0
545000,130,4192.307692,13 TO 15,669,OCR,14,1,0,669,0,0,1,0
425000,116,3663.793103,13 TO 15,149,OCR,14,1,0,149,1,0,2,0
350000,82,4268.292683,01 TO 03,548,OCR,2,0,0,548,1,1,1,1
616000,130,4738.461538,13 TO 15,203,OCR,14,1,0,203,0,0,1,0
285000,97,2938.14433,01 TO 03,28,OCR,2,0,0,28,0,1,0,1
390000,92,4239.130435,01 TO 03,183,OCR,2,0,0,183,0,1,0,1
450000,121,3719.008264,04 TO 06,637,OCR,5,0,0,637,0,0,0,0
642500,105,6119.047619,04 TO 06,114,RCR,5,0,0,114,1,0,1,0
510000,69,7391.304348,13 TO 15,219,OCR,14,1,0,219,0,0,1,0
282000,67,4208.955224,10 TO 12,147,OCR,11,0,0,147,1,0,1,0
550000,121,4545.454545,10 TO 12,526,OCR,11,0,0,526,0,0,0,0
315000,121,2603.305785,01 TO 03,137,OCR,2,0,0,137,0,0,0,0
550000,137,4014.59854,07 TO 09,972,OCR,8,0,1,972,0,0,0,1
808000,149,5422.818792,13 TO 15,846,OCR,14,1,0,846,1,1,2,1
205000,44,4659.090909,04 TO 06,344,OCR,5,0,0,344,2,0,2,0
435888,93,4686.967742,10 TO 12,458,OCR,11,0,0,458,1,1,1,1
289000,67,4313.432836,07 TO 09,124,OCR,8,0,1,124,1,0,1,1
345000,91,3791.208791,13 TO 15,135,OCR,14,1,0,135,0,0,1,0
565000,115,4913.043478,10 TO 12,771,OCR,11,0,0,771,0,0,0,0
510000,128,3984.375,04 TO 06,512,OCR,5,0,0,512,0,0,0,0
740000,100,7400,25 TO 27,141,OCR,26,0,0,141,1,0,1,0
620000,174,3563.218391,04 TO 06,134,OCR,5,0,0,134,1,0,1,0
305000,67,4552.238806,13 TO 15,780,OCR,14,1,0,780,0,1,1,1
335000,60,5583.333333,10 TO 12,302,OCR,11,0,0,302,0,0,0,0
325000,67,4850.746269,10 TO 12,550,OCR,11,0,0,550,0,0,0,0
595000,118,5042.372881,13 TO 15,728,OCR,14,1,0,728,0,1,1,1
475000,125,3800,07 TO 09,690,OCR,8,0,1,690,0,0,0,1
773000,94,8223.404255,13 TO 15,61,RCR,14,1,0,61,0,0,1,0
358000,94,3808.510638,16 TO 18,488,OCR,17,0,0,488,1,2,1,2
440000,136,3235.294118,10 TO 12,416,OCR,11,0,0,416,1,0,1,0
375000,91,4120.879121,10 TO 12,96,RCR,11,0,0,96,0,0,0,0
380000,121,3140.495868,01 TO 03,238,OCR,2,0,0,238,0,1,0,1
405000,92,4402.173913,10 TO 12,471,OCR,11,0,0,471,1,0,1,0
190000,57,3333.333333,01 TO 03,32,OCR,2,0,0,32,0,0,0,0
455000,124,3669.354839,01 TO 03,355,OCR,2,0,0,355,0,0,0,0
592000,155,3819.354839,13 TO 15,140,OCR,14,1,0,140,1,0,2,0
318888,84,3796.285714,04 TO 06,875,OCR,5,0,0,875,0,1,0,1
840000,154,5454.545455,04 TO 06,106,OCR,5,0,0,106,0,0,0,0
500000,69,7246.376812,22 TO 24,38,RCR,23,0,0,38,0,1,0,1
324500,104,3120.192308,10 TO 12,436,OCR,11,0,0,436,1,0,1,0
434000,91,4769.230769,13 TO 15,661,OCR,14,1,0,661,0,0,1,0
398000,72,5527.777778,10 TO 12,635,CCR,11,0,0,635,0,0,0,0
250000,44,5681.818182,10 TO 12,314,OCR,11,0,0,314,1,0,1,0
445000,103,4320.38835,10 TO 12,142,OCR,11,0,0,142,1,0,1,0
545000,124,4395.16129,04 TO 06,728,OCR,5,0,0,728,0,1,0,1
467000,93,5021.505376,01 TO 03,313,OCR,2,0,0,313,0,0,0,0
429000,92,4663.043478,07 TO 09,548,OCR,8,0,1,548,1,1,1,2
640000,87,7356.321839,10 TO 12,310,OCR,11,0,0,310,0,0,0,0
380000,104,3653.846154,04 TO 06,416,OCR,5,0,0,416,1,0,1,0
310000,69,4492.753623,07 TO 09,109,OCR,8,0,1,109,0,0,0,1
315000,90,3500,10 TO 12,690,OCR,11,0,0,690,0,0,0,0
460000,101,4554.455446,01 TO 03,256,OCR,2,0,0,256,0,0,0,0
515000,146,3527.39726,01 TO 03,717,OCR,2,0,0,717,0,0,0,0
365000,91,4010.989011,10 TO 12,676,OCR,11,0,0,676,0,0,0,0
420000,92,4565.217391,10 TO 12,452,OCR,11,0,0,452,1,0,1,0
260000,67,3880.597015,01 TO 03,220,OCR,2,0,0,220,0,0,0,0
250000,73,3424.657534,04 TO 06,161,OCR,5,0,0,161,0,0,0,0
