Busstop_no.,Latitude,Longitude
58079,1.455004462,103.8338122
58081,1.458251944,103.8359461
58089,1.458732559,103.8365422
58091,1.46211498,103.8379192
58099,1.461498762,103.8375658
58101,1.446672778,103.8228228
58109,1.446676079,103.823093
58111,1.450962723,103.8207523
58119,1.450999255,103.8210232
58121,1.453291155,103.8192948
58129,1.452842161,103.8198822
58131,1.456253333,103.82046
58139,1.456375644,103.8207457
58141,1.463365158,103.8165318
58149,1.461903592,103.8178892
58151,1.448359043,103.8220134
58159,1.448217087,103.8223561
58161,1.460527557,103.8203735
58169,1.459786963,103.8209245
58171,1.458905808,103.8237988
58179,1.458556453,103.82351
58181,1.45964275,103.8262572
58189,1.459154444,103.8260118
58191,1.458752029,103.8287551
58199,1.459050157,103.8278843
58201,1.455312349,103.83099
58209,1.455240833,103.8306264
58211,1.449262026,103.819794
58219,1.449534637,103.8199297
58221,1.448592648,103.8170658
58229,1.448750841,103.8168059
58241,1.447220646,103.8201849
58249,1.447117222,103.8211856
58251,1.448031488,103.8189521
58259,1.447772672,103.8189515
58261,1.447102138,103.8272631
58269,1.447023616,103.82762
58271,1.447027835,103.8147065
58279,1.446584623,103.8145692
58281,1.445013675,103.8162666
58289,1.444859608,103.8162716
58291,1.4457932,103.8199449
58299,1.445829153,103.8196846
58301,1.444856506,103.8105506
58309,1.444660636,103.8103665
58311,1.450197954,103.8181046
58319,1.449769339,103.8180219
58321,1.450205738,103.8161452
58329,1.450501869,103.8165596
58331,1.449741296,103.8239761
58339,1.449361385,103.8243057
58341,1.452679929,103.8168777
58349,1.452731395,103.8164234
58351,1.455935487,103.8149106
58359,1.4561944,103.8146541
58361,1.461186885,103.8127071
58369,1.460774518,103.8120614
58371,1.444490096,103.8190895
58379,1.444138215,103.8188719
58381,1.447970493,103.8133779
58389,1.44773992,103.8135667
58391,1.444264722,103.8224122
58399,1.443999125,103.8225647
58401,1.455756583,103.8180021
58409,1.456108385,103.8181006
58411,1.454612002,103.8165837
58419,1.454644618,103.8158379
58421,1.451306124,103.8190292
58429,1.45151629,103.8189253
58439,1.428578964,103.7883392
58449,1.427092047,103.7890672
58451,1.460026603,103.8153724
58459,1.459940307,103.8151406
58461,1.429655918,103.7904456
58479,1.428336328,103.7897712
58481,1.453059052,103.8226793
58489,1.452859466,103.8225109
58491,1.452697949,103.8243253
58499,1.452124132,103.824258
58501,1.450723542,103.8270897
58509,1.450608789,103.8269833
58511,1.44963881,103.8315
58519,1.44973425,103.8310608
58521,1.4481927,103.8325988
58529,1.448022459,103.8324646
58531,1.44543687,103.8322988
58539,1.44576687,103.8323122
58991,1.424583611,103.8350062
59009,1.428311174,103.8361462
59011,1.402050599,103.8273791
59019,1.402176703,103.8276304
59021,1.409228338,103.8290833
59029,1.408858434,103.8292477
59031,1.412777472,103.8308396
59039,1.413428716,103.831563
59041,1.416254201,103.8325916
59049,1.417009982,103.8333998
59051,1.419642251,103.8343301
59059,1.420546029,103.8349794
59061,1.425563992,103.8349582
59069,1.426572948,103.8353696
59072,1.429398874,103.8354648
59073,1.428681465,103.8354694
59079,1.429266069,103.835162
59081,1.423714749,103.8316467
59089,1.423978611,103.8315575
59091,1.431652454,103.8351081
59099,1.432728355,103.8352254
59101,1.434202107,103.8330275
59109,1.434398493,103.8332295
59111,1.430163951,103.8288845
59119,1.43037444,103.8279487
59121,1.434538511,103.8299967
59129,1.434900043,103.8302676
59131,1.43192546,103.8296918
59139,1.431407493,103.8295566
59141,1.430343832,103.8327554
59149,1.430618611,103.83218
59159,1.430554662,103.8346707
59161,1.43014844,103.8379316
59169,1.430409419,103.8376965
59171,1.432265097,103.8401967
59179,1.432214395,103.8398833
59181,1.434166111,103.8421883
59189,1.434253615,103.8420417
59191,1.436490833,103.8421208
59199,1.436095537,103.8422494
59201,1.438715884,103.8403522
59209,1.438566111,103.8402117
59211,1.440370278,103.8381736
59219,1.440455262,103.8375763
59221,1.439022993,103.8350279
59229,1.439015896,103.834164
59231,1.4353797,103.8368075
59239,1.43560782,103.8368437
59241,1.434272216,103.8392293
59249,1.434360863,103.8394374
59251,1.436691326,103.8336834
59259,1.437167834,103.8337979
59261,1.437558035,103.8315914
59269,1.437749714,103.8312528
59271,1.436283171,103.8285516
59279,1.436799566,103.8289418
59281,1.422806305,103.840704
59289,1.421666307,103.8413889
59291,1.4189297,103.8407249
59299,1.419100658,103.8410193
59301,1.428574385,103.8305483
59309,1.428261955,103.8306307
59311,1.426048437,103.8321861
59319,1.426171667,103.8320108
59321,1.420046739,103.8318023
59329,1.419680292,103.831796
59331,1.422973728,103.8327672
59339,1.422735673,103.8337841
59341,1.423671632,103.8386446
59349,1.42345056,103.8388243
59351,1.428778889,103.8402289
59359,1.428441027,103.8407182
59361,1.422495295,103.8367055
59369,1.42214127,103.8368384
59371,1.420054142,103.8378703
59379,1.419468522,103.8382398
59381,1.431811316,103.8419602
59389,1.432020719,103.8420825
59391,1.430211074,103.8452311
59399,1.430267508,103.8455206
59401,1.427054567,103.8461513
59409,1.426638831,103.8464062
59411,1.425214256,103.8457271
59419,1.42525968,103.8459803
59421,1.417628369,103.8351341
59429,1.417435645,103.8350401
59431,1.417814265,103.8376762
59439,1.417824516,103.8383782
59441,1.415883889,103.8394833
59449,1.415529722,103.8395392
59451,1.425696137,103.8436074
59459,1.426373711,103.842595
59461,1.423356251,103.8469594
59469,1.423579277,103.8474796
59471,1.42111543,103.8490197
59479,1.420348124,103.8486515
59481,1.415424248,103.8364769
59499,1.413250173,103.8345975
59501,1.412892533,103.8381068
59509,1.412521209,103.837945
59511,1.42716905,103.8289521
59521,1.440036613,103.8317108
59529,1.440350529,103.8318143
59541,1.423630187,103.8301807
59549,1.423139123,103.8305261
59551,1.425390082,103.8282247
59559,1.425117764,103.8282131
59561,1.418701415,103.8329338
59569,1.418493324,103.832939
59571,1.420725591,103.8437333
59579,1.420302371,103.8439508
59581,1.419031233,103.84619
59589,1.419656877,103.8447728
59591,1.426536887,103.8494795
59601,1.429658013,103.8493774
59609,1.428996111,103.8495614
59611,1.423625829,103.8366674
59619,1.423352,103.836873
59621,1.43416283,103.8441056
59631,1.423218808,103.843981
59639,1.423181667,103.8441239
59641,1.43152041,103.8457246
59649,1.431440826,103.8457847
59651,1.427116988,103.8416942
59661,1.426314916,103.8376286
59669,1.426131698,103.8376952
59701,1.425481929,103.8402021
59709,1.425992173,103.8406441
59711,1.418195862,103.8427219
59719,1.417565449,103.842005
59721,1.411537119,103.8336799
59729,1.411138119,103.833503
59731,1.41412923,103.8414952
59739,1.414160119,103.8421469
59741,1.415548823,103.8446406
59749,1.414990357,103.844333
59751,1.417255357,103.845908
59759,1.417550357,103.846311
59761,1.418496081,103.8432674
59779,1.424083056,103.8525185
59781,1.423216863,103.8512581
59789,1.423013889,103.8513639
60011,1.313808996,103.8630494
60019,1.313617906,103.8631942
60021,1.318285961,103.8666987
60029,1.317170457,103.8660014
60031,1.320409707,103.8700783
60039,1.319964738,103.8698304
60051,1.314146401,103.8657147
60059,1.314346389,103.8658625
60061,1.322765211,103.8740213
60069,1.323359352,103.8725674
60071,1.327199248,103.8702822
60079,1.326856017,103.8695097
60081,1.329312261,103.866291
60089,1.32865055,103.8661597
60099,1.314564208,103.8608682
60101,1.317834213,103.8600404
60119,1.318804315,103.8640971
60121,1.320088156,103.8617978
60139,1.322048616,103.8662898
60141,1.322587538,103.8638568
60159,1.324094766,103.867642
60161,1.324772897,103.8655673
60179,1.326045203,103.868364
60181,1.327145618,103.8673854
60191,1.317183056,103.8619572
60199,1.317953056,103.8612789
60201,1.329338889,103.8683861
60209,1.329861339,103.868961
60211,1.328550718,103.8704967
60219,1.328425177,103.8708868
60221,1.322123806,103.8708143
60229,1.322581087,103.8702401
60241,1.323554614,103.8615916
60249,1.323468,103.8619424
60251,1.32450919,103.8615552
60261,1.331324716,103.8689179
60269,1.330990301,103.8692289
61009,1.335211667,103.8666325
61011,1.333392798,103.869464
61019,1.333201667,103.8697617
61021,1.336276685,103.8701888
61029,1.335968329,103.8705159
61031,1.338364722,103.8704497
61039,1.338453328,103.8708488
61041,1.34143,103.8704919
61049,1.341962778,103.8709686
61061,1.332681667,103.8682283
61069,1.332759756,103.8683809
61079,1.335986409,103.8652543
61089,1.333071659,103.865308
61099,1.332368056,103.8671
61101,1.335601389,103.8637033
62011,1.342135,103.883451
62019,1.342157099,103.8840528
62021,1.343688974,103.8825075
62029,1.344113281,103.8827347
62031,1.34521001,103.8817101
62039,1.346768051,103.880912
62041,1.348382923,103.8801849
62049,1.34904,103.8802275
62051,1.351704296,103.877755
62059,1.351701389,103.8785958
62061,1.341735369,103.8817816
62069,1.34209859,103.8816131
62071,1.342577399,103.880048
62079,1.342966355,103.8797665
62081,1.34384212,103.8777387
62089,1.343839833,103.8782509
62091,1.343667303,103.8751908
62099,1.344127495,103.8756212
62101,1.343248871,103.8730805
62109,1.343741117,103.8738073
62111,1.345098522,103.8707717
62119,1.344832659,103.8710922
62121,1.346827785,103.8715681
62129,1.346989589,103.8720549
62131,1.348979006,103.8727743
62139,1.349046124,103.8734117
62141,1.351491124,103.8751519
62149,1.351691733,103.8759533
62151,1.345689587,103.8775441
62159,1.345924416,103.877652
62161,1.347503333,103.8760197
62169,1.347631667,103.8764689
62171,1.348261396,103.8746237
62179,1.348645002,103.8748319
62189,1.350563918,103.8747095
62219,1.351926371,103.8803203
62221,1.350901402,103.8825534
62229,1.351089994,103.8821223
62231,1.347717281,103.8902931
62239,1.347630667,103.889989
62241,1.345124226,103.8911132
62249,1.344215637,103.8910256
62251,1.377159,103.9001278
62261,1.374538056,103.9028237
62271,1.375913048,103.899636
63011,1.354321158,103.8782358
63019,1.353479643,103.8780014
63021,1.357058083,103.8816161
63029,1.357274722,103.8821803
63031,1.360504444,103.8853519
63039,1.36026,103.8853842
63041,1.362591667,103.8875481
63049,1.362191667,103.8875228
63051,1.364151668,103.8891428
63059,1.364376673,103.8898415
63061,1.366238342,103.8912913
63069,1.366379999,103.8919472
63071,1.359780726,103.8933246
63079,1.359789173,103.8929602
63081,1.356830784,103.8926095
63089,1.356532285,103.892135
63091,1.353854981,103.8914705
63099,1.353579485,103.8909741
63101,1.351107289,103.8903098
63109,1.350814444,103.8898442
63131,1.361208844,103.8903311
63139,1.361201667,103.8914117
63141,1.354046122,103.8749132
63149,1.354899722,103.8745256
63151,1.354122914,103.8775836
63159,1.355166667,103.8770192
63161,1.357173077,103.8753065
63169,1.357036649,103.8756779
63179,1.359993051,103.8739353
63181,1.360831389,103.8734622
63189,1.361339979,103.8736346
63191,1.364262778,103.8740397
63199,1.363279722,103.8738381
63201,1.366177895,103.8749203
63209,1.366058048,103.8752212
63211,1.368146382,103.8757308
63219,1.36856637,103.876271
63221,1.358669887,103.8856771
63229,1.357571667,103.8851192
63231,1.359012232,103.8876307
63239,1.35891912,103.887879
63241,1.364097852,103.8921356
63249,1.363958056,103.8926128
63261,1.358964722,103.8891383
63269,1.358754813,103.8890576
63271,1.356395013,103.8899763
63279,1.356238056,103.889835
63281,1.354129722,103.8898808
63289,1.354011667,103.8896608
63291,1.352250023,103.887858
63299,1.352631657,103.8883352
63301,1.351494732,103.885312
63309,1.352059444,103.8858106
63311,1.369904639,103.8778065
63319,1.369217378,103.8781473
63321,1.369136023,103.8813222
63329,1.368628701,103.8820085
63331,1.368368665,103.884927
63339,1.368118548,103.8845126
63341,1.367514029,103.8888299
63349,1.366872071,103.8892336
63351,1.369226389,103.8878639
63359,1.369368049,103.8877923
63361,1.357446488,103.8738399
63369,1.356631667,103.8741039
63371,1.371156663,103.8851441
63379,1.370796667,103.88521
63381,1.370951633,103.8823957
63389,1.370638355,103.8824452
63391,1.370877451,103.8801873
63399,1.370223333,103.880285
64009,1.370606954,103.8926681
64011,1.367563333,103.8927594
64019,1.368308353,103.8939384
64021,1.377889502,103.8966385
64029,1.377816174,103.8968828
64031,1.376999957,103.8936608
64039,1.376687532,103.8939376
64041,1.370165,103.89536
64049,1.37037139,103.8960325
64051,1.372396669,103.8977736
64059,1.372491357,103.8983747
64061,1.375578863,103.901119
64069,1.37526505,103.9013472
64071,1.375140564,103.8972481
64079,1.375008333,103.8977478
64081,1.376029722,103.88009
64089,1.376099009,103.8802044
64091,1.377487778,103.8814928
64099,1.377879324,103.8815725
64101,1.372121197,103.8765394
64109,1.372023302,103.876909
64111,1.375941883,103.8768429
64119,1.376791649,103.8771366
64121,1.379741397,103.8765011
64129,1.379959707,103.876868
64131,1.363024984,103.9035055
64139,1.3632455,103.9067719
64141,1.364673099,103.908205
64149,1.365088056,103.9089031
64151,1.368123094,103.9098481
64159,1.367511383,103.9099924
64161,1.371908056,103.9114289
64169,1.371314999,103.9114653
64171,1.374005,103.91235
64179,1.374207762,103.9128763
64181,1.376520012,103.9133619
64189,1.376931096,103.9139222
64191,1.379466391,103.9159324
64199,1.379183759,103.9156811
64201,1.361728333,103.8942078
64209,1.361469742,103.894525
64211,1.362196377,103.8976509
64219,1.361946423,103.8983672
64221,1.36263972,103.9008628
64229,1.362423152,103.9022624
64231,1.364793324,103.8968501
64239,1.364398054,103.8968235
64241,1.367126667,103.8964172
64249,1.368093555,103.8958922
64301,1.367223342,103.899046
64309,1.367081344,103.8992644
64311,1.370143349,103.900232
64319,1.369845584,103.9003762
64321,1.372290759,103.9004624
64329,1.372405202,103.9006764
64331,1.371435555,103.8880596
64339,1.371368343,103.8870299
64341,1.372913042,103.8863375
64349,1.372918347,103.8867398
64351,1.374811105,103.8880821
64359,1.375286778,103.8891876
64361,1.376345092,103.8905489
64369,1.376344484,103.8914935
64371,1.37447444,103.8928943
64379,1.374685008,103.8926631
64381,1.372882451,103.8917038
64389,1.373138093,103.8915682
64391,1.371454149,103.8897657
64399,1.371218184,103.8892572
64401,1.378393093,103.9032366
64409,1.378201655,103.9035273
64411,1.373532732,103.8850341
64419,1.373391648,103.8852185
64421,1.375050428,103.8951183
64429,1.374816899,103.8952196
64431,1.378094475,103.8893028
64439,1.377979732,103.8895216
64441,1.379806407,103.888185
64449,1.379733333,103.8886067
64461,1.37938473,103.8864031
64469,1.379568333,103.8857647
64471,1.374548056,103.8839678
64479,1.374401341,103.88354
64481,1.375144743,103.8807864
64489,1.37488765,103.8806769
64491,1.375130278,103.8790517
64499,1.374882857,103.8782886
64509,1.374239946,103.8788297
64519,1.373808372,103.8811096
64521,1.369839921,103.8895673
64529,1.369928696,103.8893352
64541,1.371226667,103.89261
64549,1.371399983,103.8917097
64551,1.369888187,103.8903344
64559,1.370603889,103.8908114
64561,1.377159989,103.8869088
64571,1.37811157,103.8929649
64579,1.37820828,103.8926806
64601,1.375486404,103.8845867
64609,1.375956389,103.8847014
64611,1.378373338,103.8844592
64619,1.378093387,103.8846803
64621,1.381333333,103.888215
64629,1.38154,103.8880564
65009,1.403706299,103.9022434
65011,1.381596968,103.8972095
65019,1.381514078,103.8974924
65021,1.384031362,103.8996135
65029,1.384615,103.9006158
65031,1.387111444,103.9016776
65039,1.38732059,103.9018557
65041,1.389844124,103.9016227
65049,1.389935,103.9018717
65059,1.393084408,103.9012936
65061,1.39494412,103.9019166
65069,1.395043822,103.9023682
65071,1.398450741,103.9041638
65079,1.398935745,103.904748
65081,1.400921588,103.9053104
65089,1.401339484,103.9058051
65091,1.403979627,103.9065564
65099,1.404467817,103.9071143
65121,1.416705762,103.9094801
65129,1.416369949,103.9096651
65139,1.420625393,103.9105347
65141,1.404548056,103.8971639
65149,1.404440466,103.8969248
65151,1.398856503,103.9066211
65159,1.398568723,103.9066529
65161,1.397280169,103.9086815
65169,1.396495331,103.9092356
65171,1.394520417,103.912053
65179,1.394295828,103.9119024
65181,1.396813889,103.9175469
65189,1.396826944,103.9179331
65191,1.395273569,103.9054
65199,1.395917212,103.9054274
65201,1.401123815,103.9029735
65209,1.40039133,103.9039358
65219,1.403266638,103.9032588
65221,1.404028428,103.9048076
65229,1.403202195,103.9055693
65231,1.39428248,103.9157653
65239,1.394104614,103.9160348
65241,1.399172465,103.9076717
65249,1.399637478,103.9082498
65251,1.40502619,103.9029962
65259,1.405353134,103.9018684
65261,1.396951554,103.9147884
65269,1.396710154,103.9146722
65271,1.399955441,103.9106429
65279,1.399297261,103.911034
65281,1.402011651,103.9078331
65289,1.401737461,103.9076298
65301,1.404378679,103.909634
65309,1.404943889,103.909135
65311,1.402015,103.9128569
65319,1.402578056,103.912445
65321,1.399427,103.916593
65329,1.399888,103.916124
65331,1.402865,103.898518
65339,1.403133066,103.8980439
65341,1.40194695,103.900923
65349,1.402220886,103.9007796
65351,1.405894041,103.9047262
65359,1.405523,103.904353
65371,1.402886703,103.9162676
65379,1.402807759,103.9163376
65381,1.402068,103.909767
65389,1.402257,103.910072
65391,1.40587968,103.9125169
65399,1.405804727,103.9125955
65401,1.406531821,103.8987118
65409,1.406244969,103.8995745
65411,1.399447814,103.9138491
65419,1.399462091,103.9139538
65429,1.396787241,103.9120228
65431,1.402389381,103.8967356
65439,1.401725291,103.8963181
65441,1.408177692,103.8957926
65449,1.408040814,103.8959312
65451,1.41069,103.8975919
65459,1.410609531,103.8977217
65461,1.409858889,103.9012999
65469,1.409823056,103.9009779
65481,1.408865238,103.9060396
65489,1.408195,103.905669
65491,1.404563202,103.8949605
65499,1.404551428,103.8949706
65521,1.390315926,103.9129424
65529,1.391527559,103.9140534
65531,1.402405949,103.8935935
65539,1.402291735,103.8936935
65541,1.403563134,103.8912229
65549,1.403534833,103.8911173
65551,1.403739887,103.8933688
65559,1.404091004,103.8925456
65561,1.398812339,103.9190826
65569,1.39863388,103.9191992
65611,1.411380592,103.9003026
65619,1.411537636,103.9000027
65621,1.416083732,103.9024832
65629,1.416459687,103.9025213
65631,1.417306268,103.9054176
65639,1.417552379,103.9053085
65801,1.39044,103.885698
65809,1.390642913,103.8860236
66009,1.350466102,103.8716899
66011,1.347169979,103.8599768
66019,1.346028375,103.8604042
66021,1.350966714,103.8618294
66029,1.350171594,103.8614353
66031,1.354656407,103.8657236
66039,1.354751385,103.8666885
66041,1.355723031,103.8697219
66049,1.355354753,103.8689649
66051,1.355854994,103.8719619
66059,1.355531417,103.872123
66061,1.344051111,103.8634606
66069,1.343550239,103.8627372
66071,1.343755165,103.8673731
66079,1.343260972,103.8674399
66081,1.343021884,103.8696282
66089,1.342387157,103.8694775
66091,1.354546667,103.8614517
66099,1.354274747,103.861422
66101,1.370940455,103.873259
66109,1.369979225,103.8746132
66111,1.358482778,103.8682367
66119,1.35683,103.8681267
66121,1.362399722,103.86776
66129,1.361492277,103.868052
66131,1.363983333,103.8657892
66139,1.363577789,103.8692911
66141,1.363118289,103.8723966
66149,1.362918333,103.8723622
66151,1.363066332,103.8658838
66161,1.361237763,103.8646433
66171,1.359763027,103.8636119
66181,1.358786654,103.8618576
66191,1.360656111,103.8598394
66201,1.362086389,103.8596653
66211,1.364121389,103.8610347
66221,1.368349722,103.8626264
66231,1.369948318,103.8643805
66241,1.368908035,103.8656251
66251,1.367243059,103.8665382
66261,1.365551107,103.8664098
66271,1.363983333,103.8657892
66291,1.365936379,103.8619241
66301,1.369371365,103.8720769
66309,1.369273065,103.8719488
66311,1.367664707,103.874291
66319,1.368218338,103.8739176
66321,1.365146389,103.8724903
66329,1.366021722,103.8722864
66331,1.371731765,103.8701543
66339,1.371251832,103.8705581
66341,1.371141961,103.8652534
66349,1.3708276,103.8654177
66351,1.350498315,103.8732449
66359,1.350806985,103.873286
66361,1.352585018,103.8682485
66369,1.353553017,103.8682257
66371,1.353767302,103.8726854
66379,1.353391559,103.872858
66381,1.350204722,103.8712253
66389,1.350921638,103.8710691
66391,1.350969427,103.8648423
66399,1.351487297,103.8632462
66401,1.349376352,103.8660409
66409,1.349265981,103.8659388
66411,1.350029727,103.8690312
66419,1.350216389,103.8693094
66421,1.373655,103.8734072
66429,1.373521827,103.8724374
66431,1.372976443,103.8752642
66439,1.373937621,103.8755129
66451,1.378724969,103.8685436
66459,1.378489467,103.8707509
66461,1.37889,103.8712803
66471,1.378958333,103.8743606
66479,1.378638347,103.8743029
66481,1.379186664,103.8783096
66489,1.37889334,103.8789799
66491,1.379369444,103.8826019
66499,1.379123069,103.8832693
66509,1.375283244,103.8701534
66511,1.376650212,103.8717212
66519,1.377346122,103.8715997
66521,1.375223044,103.8739314
66529,1.375121741,103.873182
66531,1.375192777,103.8748835
66539,1.375003406,103.8750162
66541,1.379775113,103.8813549
66549,1.380298306,103.8816728
66551,1.381726604,103.8814434
66559,1.38194254,103.8817438
66561,1.38348598,103.8826065
66569,1.383266488,103.8826279
66571,1.384483534,103.8813056
66579,1.384029735,103.8807041
66581,1.382512854,103.8797475
66589,1.381995514,103.8794283
66599,1.372848498,103.8684368
67009,1.391780604,103.895885
67011,1.390097479,103.8626325
67019,1.389763717,103.8625381
67021,1.389306389,103.8654867
67029,1.389066907,103.8651774
67039,1.38831,103.8680075
67041,1.388025879,103.8703718
67049,1.387734644,103.8699865
67051,1.387394476,103.8730234
67059,1.38705246,103.8729845
67061,1.385803333,103.8753414
67069,1.385532381,103.8751417
67071,1.382241667,103.8770008
67079,1.382565,103.876735
67081,1.389901807,103.868837
67089,1.390294064,103.8691602
67101,1.39143144,103.8995695
67109,1.391028856,103.8999867
67111,1.391053694,103.9023725
67119,1.390508244,103.9032358
67121,1.389498056,103.90519
67129,1.389368441,103.9049889
67131,1.387678056,103.9052739
67139,1.387157147,103.9041758
67141,1.386021111,103.9035319
67151,1.383533056,103.902155
67159,1.384367938,103.902256
67161,1.382125,103.8992683
67169,1.382534701,103.8992222
67171,1.387312096,103.8989769
67179,1.387413939,103.8979957
67181,1.390967891,103.8977683
67189,1.390599559,103.8974261
67191,1.3890889,103.8971088
67199,1.388948708,103.8968917
67201,1.386697098,103.8962889
67209,1.386908396,103.896181
67211,1.383938281,103.8976592
67219,1.383688353,103.8975137
67221,1.391162469,103.9063945
67229,1.391057778,103.9061436
67231,1.393222056,103.9039566
67239,1.393050302,103.9037334
67241,1.392996122,103.8984414
67249,1.393765715,103.8985042
67251,1.394428622,103.9003122
67259,1.394653861,103.9004624
67261,1.386587413,103.8946421
67269,1.386054076,103.8951336
67271,1.388251387,103.8920896
67279,1.388093054,103.8916788
67281,1.389250235,103.8729858
67289,1.389664311,103.8732874
67291,1.387179564,103.8897179
67299,1.386835756,103.8897322
67301,1.388889301,103.8869443
67309,1.388137999,103.887591
67311,1.396989424,103.8898382
67319,1.397380478,103.8888966
67321,1.390567926,103.8842549
67329,1.390019742,103.8846017
67331,1.386768071,103.8925215
67339,1.386480382,103.8926909
67341,1.388647795,103.8950517
67349,1.388378109,103.8953369
67351,1.389951583,103.8913443
67359,1.390087401,103.8904201
67361,1.390995059,103.8883491
67369,1.390717311,103.8885346
67371,1.392599722,103.8871397
67379,1.392725618,103.887009
67381,1.394590402,103.8884427
67389,1.394243778,103.888691
67391,1.394256762,103.8914449
67399,1.39385006,103.8916701
67401,1.392908423,103.8953174
67409,1.392339157,103.8960682
67411,1.394765887,103.894297
67419,1.394458216,103.8938161
67421,1.396580951,103.892261
67429,1.397001584,103.8919401
67431,1.395213596,103.897395
67439,1.395493749,103.8973703
67441,1.392309539,103.8934667
67449,1.392032891,103.8930712
67451,1.383046111,103.8896058
67459,1.382886389,103.8891108
67461,1.385752735,103.8912153
67469,1.38533639,103.8907422
67471,1.392185679,103.8801814
67479,1.391982037,103.8801967
67481,1.391497941,103.8776459
67489,1.390972707,103.8770969
67491,1.390875385,103.8746649
67499,1.390680287,103.8746787
67501,1.383549732,103.90365
67509,1.3840964,103.904338
67511,1.385991155,103.9062417
67519,1.385653333,103.9062883
67521,1.387109674,103.9083991
67529,1.387316668,103.9092635
67531,1.387868072,103.9067669
67539,1.387720204,103.9066129
67541,1.394782569,103.8863325
67549,1.394531733,103.8863816
67551,1.395854524,103.880426
67559,1.395473086,103.8809093
67561,1.395458285,103.876977
67569,1.395049992,103.877
67571,1.395157967,103.8739192
67579,1.394836197,103.8734686
67591,1.39790048,103.8953648
67599,1.397200437,103.8949066
67601,1.383344707,103.8932683
67609,1.383933053,103.8930398
67611,1.387762938,103.8942627
67619,1.387767979,103.8940144
67621,1.380958026,103.8902513
67629,1.380279751,103.890605
67641,1.398045,103.8934405
67649,1.397884549,103.8932521
67651,1.389398338,103.8704002
67659,1.389805947,103.8707436
67661,1.388894001,103.908784
67671,1.392005129,103.9071275
67691,1.398993001,103.8887755
67699,1.398778676,103.8895106
67701,1.398496286,103.8774423
67711,1.380132945,103.8947799
67719,1.379721325,103.8952724
67721,1.379713497,103.8981924
67729,1.37948933,103.8987257
67731,1.380187386,103.9013807
67739,1.379984232,103.9019509
67741,1.397124825,103.8756514
67759,1.391295223,103.8972022
67761,1.396007,103.887595
67769,1.396073786,103.8876638
68011,1.391316927,103.8701031
68019,1.391066941,103.8706061
68021,1.393179098,103.872471
68029,1.393121621,103.8726496
68031,1.397050243,103.873073
68039,1.396529722,103.8731139
68049,1.398516603,103.8729605
68051,1.399550119,103.8723207
68059,1.399786389,103.8724353
68061,1.407192121,103.8720632
68069,1.407572176,103.8722803
68081,1.405593236,103.8668124
68089,1.405701961,103.8666675
68091,1.408856998,103.8711693
68099,1.4088501,103.8709531
68101,1.403785845,103.8634471
68109,1.404003326,103.8634923
68111,1.402221944,103.8713881
68119,1.402313061,103.8719487
68121,1.405808538,103.8599952
68129,1.4055358,103.8609766
68131,1.414606959,103.8618894
68139,1.414438973,103.86208
68141,1.420433017,103.863477
68149,1.418916046,103.862797
68151,1.423333112,103.8661911
68159,1.423068902,103.8662691
68161,1.410769035,103.8617948
68169,1.41071384,103.8618841
68171,1.42704251,103.8553525
68179,1.426983971,103.8555033
68201,1.409826509,103.8725787
68209,1.411340192,103.873545
68239,1.413600085,103.8728737
70011,1.323176877,103.8811601
70019,1.323229905,103.8814573
70021,1.326408149,103.8803394
70029,1.326625528,103.8805435
70031,1.329267073,103.8794109
70039,1.329302563,103.8797557
70041,1.333408056,103.8784125
70049,1.332906667,103.878715
70051,1.336111488,103.8777795
70059,1.334725416,103.878337
70061,1.337499557,103.8744382
70069,1.337774911,103.8736107
70071,1.333771613,103.8984129
70079,1.333721667,103.8985183
70081,1.332275801,103.8949744
70089,1.331877022,103.8944395
70091,1.330717359,103.8909137
70099,1.330631552,103.8913214
70101,1.32969965,103.873953
70109,1.329462424,103.8740373
70111,1.330776686,103.8771481
70119,1.330750335,103.8777335
70121,1.331908054,103.8811428
70129,1.331575435,103.8805819
70131,1.332761634,103.8850345
70139,1.332182022,103.8832846
70141,1.333259407,103.8872337
70149,1.3329125,103.8864631
70151,1.327683743,103.8809633
70161,1.327586355,103.8832481
70171,1.328336667,103.8854714
70181,1.328861771,103.8869172
70191,1.32722901,103.8879366
70201,1.324611389,103.8888542
70211,1.323621667,103.8869617
70221,1.326208092,103.885121
70231,1.326176667,103.8840136
70241,1.325254,103.882
70251,1.324971585,103.8903707
70259,1.324987301,103.8908043
70261,1.32884297,103.8896275
70269,1.328246111,103.8901439
70271,1.330781715,103.8893151
70279,1.331557519,103.889515
70281,1.335306278,103.888
70289,1.335064,103.888693
70291,1.337435,103.8871361
70299,1.337475,103.8875831
70301,1.3396576,103.8857592
70309,1.33965,103.886397
70311,1.323355698,103.8790142
70319,1.323198462,103.8790476
70321,1.322479822,103.8767409
70329,1.32229748,103.8768268
70341,1.326264713,103.8749038
70349,1.325984931,103.8744747
70359,1.327688121,103.8725689
70361,1.328599722,103.8734622
70371,1.326232889,103.8893233
70379,1.326042941,103.8893398
70401,1.330882301,103.8981156
70409,1.330946546,103.8978991
71011,1.334116882,103.8905439
71021,1.336557751,103.8946878
71029,1.336543314,103.8950429
71031,1.339139181,103.8968075
71041,1.346524971,103.8984525
71049,1.346092093,103.8988155
